"","Nombre","Año","Fecha","URL","Código","Kilómetros","Precio","Precio.anterior","Tipo.de.vehículo","Combustible","Transmisión","Edad","Precio.USD","Kilómetros.miles","make","model","source","MakeModel"
"2601","SUZUKI GRAND VITARAJLX (4X4)",2010,"2016-12-22","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_vitara_2010_37760272.htm",37760272,127500,6300000,NA,"4x4","Bencina","Manual",7,9633,127.5,"Suzuki","GrandVitara","Yapo",NA
"2602","SUZUKI GRAND VITARA1.6",2005,"2016-12-22","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_vitara_2005_37758320.htm",37758320,240200,4800000,NA,"4x4","Bencina","Manual",12,7339,240.2,"Suzuki","GrandVitara","Yapo",NA
"2603","SUZUKI GRAND VITARA1.6",2007,"2016-12-22","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_vitara_2007_37515283.htm",37515283,185000,4950000,NA,"4x4","Bencina","Manual",10,7568,185,"Suzuki","GrandVitara","Yapo",NA
"2604","SUZUKI GRAND VITARA1.6",2000,"2016-12-22","http://www.yapo.cl/region_metropolitana/autos/suziki_grand_vitara_4x4_1_6_37753186.htm",37753186,190000,3600000,3800000,"4x4","Bencina","Manual",17,5504,190,"Suzuki","GrandVitara","Yapo",NA
"2605","SUZUKI GRAND VITARAJLX (4X4)",2004,"2016-12-21","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_vitara_jlx1_6_2004_37738466.htm",37738466,170000,4e+06,4300000,"4x4","Bencina","Manual",13,6116,170,"Suzuki","GrandVitara","Yapo",NA
"2606","SUZUKI GRAND VITARAGLX SPORT",2014,"2016-12-21","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_vitara_2014_37735167.htm",37735167,10000,8950000,9100000,"4x4","Bencina","Automático",3,13684,10,"Suzuki","GrandVitara","Yapo",NA
"2607","SUZUKI GRAND VITARA1.6",2010,"2016-12-21","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_vitara_2010_1_6_4x4_34627307.htm",34627307,87000,6300000,6700000,"Automóvil","Bencina","Manual",7,9633,87,"Suzuki","GrandVitara","Yapo",NA
"2609","SUZUKI GRAND VITARA1.6",2004,"2016-12-20","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_vitara_2004_1_6_37691121.htm",37691121,163000,4e+06,NA,"4x4","Bencina","Manual",13,6116,163,"Suzuki","GrandVitara","Yapo",NA
"2610","SUZUKI GRAND VITARA1.6",2003,"2016-12-20","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_vitara_2003_37681339.htm",37681339,143622,3990000,NA,"4x4","Bencina","Manual",14,6101,143.622,"Suzuki","GrandVitara","Yapo",NA
"2611","SUZUKI GRAND VITARAGLX SPORT",2015,"2016-12-19","http://www.yapo.cl/region_metropolitana/autos/grand_vitara_4x4_full_2015_37670759.htm",37670759,47000,8650000,8950000,"Automóvil","Bencina","Manual",2,13226,47,"Suzuki","GrandVitara","Yapo",NA
"2612","SUZUKI GRAND VITARAGLX SPORT",2015,"2016-12-19","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_vitara_2015_37647328.htm",37647328,35000,9300000,9600000,"4x4","Bencina","Automático",2,14220,35,"Suzuki","GrandVitara","Yapo",NA
"2613","SUZUKI GRAND VITARAGLX",2011,"2016-12-19","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_vitara_2011_impecable_37640556.htm",37640556,76000,7100000,7300000,"4x4","Bencina","Manual",6,10856,76,"Suzuki","GrandVitara","Yapo",NA
"2614","SUZUKI GRAND VITARAGLX SPORT",2015,"2016-12-19","http://www.yapo.cl/region_metropolitana/autos/jeep_grand_vitara_glx_sport_2_4_nuevo_37638477.htm",37638477,3000,10150000,NA,"4x4","Bencina","Automático",2,15519,3,"Suzuki","GrandVitara","Yapo",NA
"2615","SUZUKI GRAND VITARAGLX SPORT",2011,"2016-12-18","http://www.yapo.cl/region_metropolitana/autos/grand_vitara_2_4glx_sport_2011_37631236.htm",37631236,1e+05,7e+06,NA,"4x4","Bencina","Manual",6,10703,100,"Suzuki","GrandVitara","Yapo",NA
"2616","SUZUKI GRAND VITARAJLX (4X4)",2004,"2016-12-18","http://www.yapo.cl/region_metropolitana/autos/suzuki_gran_vitara_37623072.htm",37623072,183000,4190000,NA,"4x4","Bencina","Manual",13,6406,183,"Suzuki","GrandVitara","Yapo",NA
"2618","SUZUKI GRAND VITARA1.6",2003,"2016-12-18","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_vitara_37608629.htm",37608629,84000,6500000,NA,"4x4","Bencina","Manual",14,9938,84,"Suzuki","GrandVitara","Yapo",NA
"2619","SUZUKI GRAND VITARAGLX WINCHE",2013,"2016-12-17","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_vitara_2013_4x4_2_4_37590348.htm",37590348,33000,8290000,8500000,"4x4","Bencina","Manual",4,12675,33,"Suzuki","GrandVitara","Yapo",NA
"2620","SUZUKI GRAND VITARA1.6",2000,"2016-12-16","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_vitara_2000_37578311.htm",37578311,192200,3200000,NA,"4x4","Bencina","Manual",17,4893,192.2,"Suzuki","GrandVitara","Yapo",NA
"2621","SUZUKI GRAND VITARA1.6",2006,"2016-12-16","http://www.yapo.cl/region_metropolitana/autos/auto__37322090.htm",37322090,111,5200000,NA,"Automóvil","Bencina","Manual",11,7951,0.111,"Suzuki","GrandVitara","Yapo",NA
"2623","SUZUKI GRAND VITARA1.6",2000,"2016-12-15","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_vitara_ano_2000___1_6_cc_37536947.htm",37536947,162000,3690000,NA,"4x4","Bencina","Manual",17,5642,162,"Suzuki","GrandVitara","Yapo",NA
"2624","SUZUKI GRAND VITARA1.6",2003,"2016-12-15","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_vitara_37536595.htm",37536595,191160,4250000,NA,"4x4","Bencina","Automático",14,6498,191.16,"Suzuki","GrandVitara","Yapo",NA
"2625","SUZUKI GRAND VITARA1.6",2003,"2016-12-15","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_vitara_37535692.htm",37535692,154573,4350000,NA,"4x4","Bencina","Manual",14,6651,154.573,"Suzuki","GrandVitara","Yapo",NA
"2626","SUZUKI GRAND VITARA1.6",2001,"2016-12-15","http://www.yapo.cl/region_metropolitana/autos/grand_vitara_37526883.htm",37526883,190,4400000,NA,"4x4","Bencina","Manual",16,6728,0.19,"Suzuki","GrandVitara","Yapo",NA
"2627","SUZUKI GRAND VITARA1.6",2011,"2016-12-14","http://www.yapo.cl/region_metropolitana/autos/suzuki_gran_vitara_37509593.htm",37509593,116000,6600000,NA,"Automóvil","Bencina","Manual",6,10091,116,"Suzuki","GrandVitara","Yapo",NA
"2628","SUZUKI GRAND VITARA1.6",2007,"2016-12-14","http://www.yapo.cl/region_metropolitana/autos/suzuki_gran_vitara_37507877.htm",37507877,113000,5500000,NA,"4x4","Bencina","Manual",10,8409,113,"Suzuki","GrandVitara","Yapo",NA
"2629","SUZUKI GRAND VITARAGLX SPORT",2011,"2016-12-14","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_vitara_full_2011_37484413.htm",37484413,76000,6500000,6800000,"Automóvil","Bencina","Manual",6,9938,76,"Suzuki","GrandVitara","Yapo",NA
"2630","SUZUKI GRAND VITARA1.6",2011,"2016-12-13","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_vitara_2011_37472564.htm",37472564,49000,6700000,NA,"4x4","Bencina","Manual",6,10244,49,"Suzuki","GrandVitara","Yapo",NA
"2631","SUZUKI GRAND VITARA1.6",2010,"2016-12-13","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_vitara_2010_37454823.htm",37454823,80500,6500000,7e+06,"4x4","Bencina","Manual",7,9938,80.5,"Suzuki","GrandVitara","Yapo",NA
"2632","SUZUKI GRAND VITARA1.6",2009,"2016-12-13","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_vitara_2009_37450549.htm",37450549,110000,5800000,NA,"4x4","Bencina","Manual",8,8868,110,"Suzuki","GrandVitara","Yapo",NA
"2633","SUZUKI GRAND VITARAGLX",2013,"2016-12-13","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_vitara_2_4_2013_37447941.htm",37447941,57000,8500000,NA,"4x4","Bencina","Manual",4,12996,57,"Suzuki","GrandVitara","Yapo",NA
"2634","SUZUKI GRAND VITARAGLX SPORT",2010,"2016-12-12","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_vitara_sport_2010_37429953.htm",37429953,95000,6350000,NA,"4x4","Bencina","Manual",7,9709,95,"Suzuki","GrandVitara","Yapo",NA
"2635","SUZUKI GRAND VITARAGLX SPORT",2014,"2016-12-12","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_vitara_2014_37424164.htm",37424164,22000,8900000,9300000,"4x4","Bencina","Manual",3,13608,22,"Suzuki","GrandVitara","Yapo",NA
"2636","SUZUKI GRAND VITARA1.6",2007,"2016-12-12","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_vitara_2007_36723943.htm",36723943,128500,5e+06,5200000,"4x4","Bencina","Manual",10,7645,128.5,"Suzuki","GrandVitara","Yapo",NA
"2637","SUZUKI GRAND VITARA1.6",2010,"2016-12-12","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_vitara_2010_37413319.htm",37413319,1e+05,6200000,NA,"4x4","Bencina","Manual",7,9480,100,"Suzuki","GrandVitara","Yapo",NA
"2638","SUZUKI GRAND VITARAWIDE (4X4)",2015,"2016-12-12","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_vitara_2015_37407359.htm",37407359,16800,8500000,NA,"4x4","Bencina","Automático",2,12996,16.8,"Suzuki","GrandVitara","Yapo",NA
"2641","SUZUKI GRAND VITARA1.6",2006,"2016-12-10","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_vitara_2006_37350980.htm",37350980,111000,5200000,NA,"4x4","Bencina","Manual",11,7951,111,"Suzuki","GrandVitara","Yapo",NA
"2642","SUZUKI GRAND VITARAGLX SPORT",2015,"2016-12-10","http://www.yapo.cl/region_metropolitana/autos/susuki_glx_at_sport_2_4_37115934.htm",37115934,8500,10200000,NA,"Automóvil","Bencina","Automático",2,15596,8.5,"Suzuki","GrandVitara","Yapo",NA
"2643","SUZUKI GRAND VITARA",2011,"2016-12-10","http://www.yapo.cl/region_metropolitana/autos/gran_vitara_unico_dueno_37343429.htm",37343429,21995,7290000,7800000,"Automóvil","Bencina","Manual",6,11146,21.995,"Suzuki","GrandVitara","Yapo",NA
"2644","SUZUKI GRAND VITARA1.6",2003,"2016-12-10","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_vitara_2010__37339100.htm",37339100,70000,6600000,NA,"4x4","Bencina","Manual",14,10091,70,"Suzuki","GrandVitara","Yapo",NA
"2645","SUZUKI GRAND VITARA2.0",2003,"2016-12-08","http://www.yapo.cl/region_metropolitana/autos/vendo_suzuki_grand_nomade_ano_2003_en_buen_estado_37297854.htm",37297854,18500,4100000,NA,"4x4","Bencina","Manual",14,6269,18.5,"Suzuki","GrandVitara","Yapo",NA
"2647","SUZUKI GRAND VITARAGLX",2011,"2016-12-06","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_vitara_glx_1_6_mt_4x4_39_000_kms_2011_37002304.htm",37002304,39000,6500000,7350000,"4x4","Bencina","Manual",6,9938,39,"Suzuki","GrandVitara","Yapo",NA
"2648","SUZUKI GRAND VITARA",2004,"2016-12-05","http://www.yapo.cl/region_metropolitana/autos/susuki_gran_vitara_37195236.htm",37195236,170000,4300000,4600000,"4x4","Bencina","Manual",13,6575,170,"Suzuki","GrandVitara","Yapo",NA
"2649","SUZUKI GRAND VITARA1.6",2011,"2016-12-05","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_vitara_2011_37193018.htm",37193018,40000,7800000,NA,"4x4","Bencina","Manual",6,11926,40,"Suzuki","GrandVitara","Yapo",NA
"2650","SUZUKI GRAND VITARAGLX SPORT",2011,"2016-12-05","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_vitara_2011_36992159.htm",36992159,73000,7300000,7500000,"4x4","Bencina","Manual",6,11162,73,"Suzuki","GrandVitara","Yapo",NA
"2651","SUZUKI GRAND VITARAGLX",2015,"2016-12-05","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_vitara_2015_37173749.htm",37173749,18000,7250000,NA,"Automóvil","Bencina","Automático",2,11085,18,"Suzuki","GrandVitara","Yapo",NA
"2652","SUZUKI GRAND VITARA",2007,"2016-12-05","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_vitara_2007_37171376.htm",37171376,130000,5600000,5700000,"4x4","Bencina","Manual",10,8562,130,"Suzuki","GrandVitara","Yapo",NA
"2653","SUZUKI GRAND VITARAGLX SPORT",2005,"2016-12-05","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_vitara_2005_37158342.htm",37158342,211500,4100000,NA,"Automóvil","Bencina","Manual",12,6269,211.5,"Suzuki","GrandVitara","Yapo",NA
"2654","SUZUKI GRAND VITARAGLX",2014,"2016-12-04","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_vitara_2014_37146941.htm",37146941,56000,8300000,NA,"4x4","Bencina","Manual",3,12691,56,"Suzuki","GrandVitara","Yapo",NA
"2655","SUZUKI GRAND VITARA1.6",2014,"2016-12-04","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_vitara_2014_37132709.htm",37132709,11300,8690000,NA,"4x4","Bencina","Manual",3,13287,11.3,"Suzuki","GrandVitara","Yapo",NA
"2656","SUZUKI GRAND VITARALLANTAS",2008,"2016-12-04","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_votara_1_6_37129146.htm",37129146,160000,5900000,NA,"4x4","Bencina","Manual",9,9021,160,"Suzuki","GrandVitara","Yapo",NA
"2657","SUZUKI GRAND VITARAGLX SPORT",2009,"2016-12-03","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_vitara_2_4_glx_sport_42_000_kms_37124445.htm",37124445,42000,7390000,NA,"4x4","Bencina","Manual",8,11299,42,"Suzuki","GrandVitara","Yapo",NA
"2658","SUZUKI GRAND VITARA1.6",2013,"2016-12-03","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_vitara_2013_37115608.htm",37115608,26700,8e+06,8150000,"4x4","Bencina","Manual",4,12232,26.7,"Suzuki","GrandVitara","Yapo",NA
"2659","SUZUKI GRAND VITARA1.6",2013,"2016-12-02","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_vitara_2013_37100418.htm",37100418,39000,8e+06,NA,"4x4","Bencina","Manual",4,12232,39,"Suzuki","GrandVitara","Yapo",NA
"2660","SUZUKI GRAND VITARAGLX WINCHE",2005,"2016-12-02","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_vitara_37085578.htm",37085578,1e+05,4e+06,NA,"4x4","Bencina","Manual",12,6116,100,"Suzuki","GrandVitara","Yapo",NA
"2661","SUZUKI GRAND VITARAGLX SPORT",2014,"2016-12-02","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_vitara_2014_37083372.htm",37083372,93000,8800000,NA,"4x4","Bencina","Automático",3,13455,93,"Suzuki","GrandVitara","Yapo",NA
"2662","SUZUKI GRAND VITARA1.6",2002,"2016-12-01","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_vitara_2002_37053218.htm",37053218,260000,3390000,3800000,"4x4","Bencina","Manual",15,5183,260,"Suzuki","GrandVitara","Yapo",NA
"2663","SUZUKI GRAND VITARAGLX SPORT",2009,"2016-11-30","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_vitara_2009_37032069.htm",37032069,114000,6300000,NA,"4x4","Bencina","Manual",8,9633,114,"Suzuki","GrandVitara","Yapo",NA
"2664","SUZUKI GRAND VITARA1.6",2000,"2016-11-29","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_vitara_2000_37002490.htm",37002490,284000,3300000,3450000,"4x4","Bencina","Manual",17,5046,284,"Suzuki","GrandVitara","Yapo",NA
"2665","SUZUKI GRAND VITARA1.6",2007,"2016-11-29","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_vitara_2007_34927208.htm",34927208,105000,5390000,5790000,"4x4","Bencina","Manual",10,8241,105,"Suzuki","GrandVitara","Yapo",NA
"2667","SUZUKI GRAND VITARAGLX SPORT",2011,"2016-11-29","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_vitara_2011_34186644.htm",34186644,87176,6200000,8e+06,"Automóvil","Bencina","Manual",6,9480,87.176,"Suzuki","GrandVitara","Yapo",NA
"2669","SUZUKI GRAND VITARAGLX SPORT",2015,"2016-11-28","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_vitara_2015_35508515.htm",35508515,29900,9250000,8900000,"4x4","Bencina","Manual",2,14143,29.9,"Suzuki","GrandVitara","Yapo",NA
"2670","SUZUKI GRAND VITARAGLX WINCHE",2010,"2016-11-28","http://www.yapo.cl/region_metropolitana/autos/suzuki_gran_vitara_2010_glx_2_4_full_36929795.htm",36929795,120000,6250000,6600000,"4x4","Bencina","Manual",7,9556,120,"Suzuki","GrandVitara","Yapo",NA
"2671","SUZUKI GRAND VITARAGLX SPORT",2008,"2016-11-27","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_vitara_2008_36801141.htm",36801141,121,5650000,5750000,"4x4","Bencina","Manual",9,8639,0.121,"Suzuki","GrandVitara","Yapo",NA
